Date,cve_station,parameter,value,unit
2020-02-01 19:00:00,LAA,UVA,0.007,17
2020-02-01 19:00:00,MON,UVA,0.026,17
2020-02-01 19:00:00,PED,UVA,0.014,17
2020-02-01 19:00:00,SAG,UVA,0.013,17
2020-02-01 19:00:00,SFE,UVA,0.028,17
2020-02-01 20:00:00,CHO,UVA,0.0,17
2020-02-01 20:00:00,CUT,UVA,0.0,17
2020-02-01 20:00:00,LAA,UVA,0.0,17
2020-02-01 20:00:00,MON,UVA,0.0,17
2020-02-01 20:00:00,PED,UVA,0.0,17
2020-02-01 20:00:00,SAG,UVA,0.0,17
2020-02-01 20:00:00,SFE,UVA,0.0,17
2020-02-01 21:00:00,CHO,UVA,0.0,17
2020-02-01 21:00:00,CUT,UVA,0.0,17
2020-02-01 21:00:00,LAA,UVA,0.0,17
2020-02-01 21:00:00,MON,UVA,0.0,17
2020-02-01 21:00:00,PED,UVA,0.0,17
2020-02-01 21:00:00,SAG,UVA,0.0,17
2020-02-01 21:00:00,SFE,UVA,0.0,17
2020-02-01 22:00:00,CHO,UVA,0.0,17
2020-02-01 22:00:00,CUT,UVA,0.0,17
2020-02-01 22:00:00,LAA,UVA,0.0,17
2020-02-01 22:00:00,MON,UVA,0.0,17
2020-02-01 22:00:00,PED,UVA,0.0,17
2020-02-01 22:00:00,SAG,UVA,0.0,17
2020-02-01 22:00:00,SFE,UVA,0.0,17
2020-02-01 23:00:00,CHO,UVA,0.0,17
2020-02-01 23:00:00,CUT,UVA,0.0,17
2020-02-01 23:00:00,LAA,UVA,0.0,17
2020-02-01 23:00:00,MON,UVA,0.0,17
2020-02-01 23:00:00,PED,UVA,0.0,17
2020-02-01 23:00:00,SAG,UVA,0.0,17
2020-02-01 23:00:00,SFE,UVA,0.0,17
2020-03-01 00:00:00,CHO,UVA,0.0,17
2020-03-01 00:00:00,CUT,UVA,0.0,17
2020-03-01 00:00:00,LAA,UVA,0.0,17
2020-03-01 00:00:00,MON,UVA,0.0,17
2020-03-01 00:00:00,PED,UVA,0.0,17
2020-03-01 00:00:00,SAG,UVA,0.0,17
2020-03-01 00:00:00,SFE,UVA,0.0,17
2020-03-01 01:00:00,CHO,UVA,0.0,17
2020-03-01 01:00:00,CUT,UVA,0.0,17
2020-03-01 01:00:00,LAA,UVA,0.0,17
2020-03-01 01:00:00,MON,UVA,0.0,17
2020-03-01 01:00:00,PED,UVA,0.0,17
2020-03-01 01:00:00,SAG,UVA,0.0,17
2020-03-01 01:00:00,SFE,UVA,0.0,17
2020-03-01 02:00:00,CHO,UVA,0.0,17
2020-03-01 02:00:00,CUT,UVA,0.0,17
2020-03-01 02:00:00,LAA,UVA,0.0,17
2020-03-01 02:00:00,MON,UVA,0.0,17
2020-03-01 02:00:00,PED,UVA,0.0,17
2020-03-01 02:00:00,SAG,UVA,0.0,17
2020-03-01 02:00:00,SFE,UVA,0.0,17
2020-03-01 03:00:00,CHO,UVA,0.0,17
2020-03-01 03:00:00,CUT,UVA,0.0,17
2020-03-01 03:00:00,LAA,UVA,0.0,17
2020-03-01 03:00:00,MON,UVA,0.0,17
2020-03-01 03:00:00,PED,UVA,0.0,17
2020-03-01 03:00:00,SAG,UVA,0.0,17
2020-03-01 03:00:00,SFE,UVA,0.0,17
2020-03-01 04:00:00,CHO,UVA,0.0,17
2020-03-01 04:00:00,CUT,UVA,0.0,17
2020-03-01 04:00:00,LAA,UVA,0.0,17
2020-03-01 04:00:00,MON,UVA,0.0,17
2020-03-01 04:00:00,PED,UVA,0.0,17
2020-03-01 04:00:00,SAG,UVA,0.0,17
2020-03-01 04:00:00,SFE,UVA,0.0,17
2020-03-01 05:00:00,CHO,UVA,0.0,17
2020-03-01 05:00:00,CUT,UVA,0.0,17
2020-03-01 05:00:00,LAA,UVA,0.0,17
2020-03-01 05:00:00,MON,UVA,0.0,17
2020-03-01 05:00:00,PED,UVA,0.0,17
2020-03-01 05:00:00,SAG,UVA,0.0,17
2020-03-01 05:00:00,SFE,UVA,0.0,17
2020-03-01 06:00:00,CHO,UVA,0.0,17
2020-03-01 06:00:00,CUT,UVA,0.0,17
2020-03-01 06:00:00,LAA,UVA,0.0,17
2020-03-01 06:00:00,MON,UVA,0.0,17
2020-03-01 06:00:00,PED,UVA,0.0,17
2020-03-01 06:00:00,SAG,UVA,0.0,17
2020-03-01 06:00:00,SFE,UVA,0.0,17
2020-03-01 07:00:00,CHO,UVA,0.0104,17
2020-03-01 07:00:00,CUT,UVA,0.001,17
2020-03-01 07:00:00,LAA,UVA,0.0045,17
2020-03-01 07:00:00,MON,UVA,0.003,17
2020-03-01 07:00:00,PED,UVA,0.0123,17
2020-03-01 07:00:00,SAG,UVA,0.001,17
2020-03-01 07:00:00,SFE,UVA,0.0,17
2020-03-01 08:00:00,CHO,UVA,0.094,17
2020-03-01 08:00:00,CUT,UVA,0.105,17
2020-03-01 08:00:00,LAA,UVA,0.055,17
2020-03-01 08:00:00,MON,UVA,0.125,17
2020-03-01 08:00:00,PED,UVA,0.135,17
2020-03-01 08:00:00,SAG,UVA,0.104,17
2020-03-01 08:00:00,SFE,UVA,0.118,17
2020-03-01 09:00:00,CHO,UVA,0.659,17
2020-03-01 09:00:00,CUT,UVA,0.597,17
2020-03-01 09:00:00,LAA,UVA,0.515,17
2020-03-01 09:00:00,MON,UVA,0.83,17
2020-03-01 09:00:00,PED,UVA,0.673,17
2020-03-01 09:00:00,SAG,UVA,0.772,17
2020-03-01 09:00:00,SFE,UVA,0.687,17
2020-03-01 10:00:00,CHO,UVA,1.422,17
2020-03-01 10:00:00,CUT,UVA,1.782,17
2020-03-01 10:00:00,LAA,UVA,1.391,17
2020-03-01 10:00:00,MON,UVA,1.591,17
2020-03-01 10:00:00,PED,UVA,1.715,17
2020-03-01 10:00:00,SAG,UVA,1.501,17
2020-03-01 10:00:00,SFE,UVA,1.961,17
2020-03-01 11:00:00,CHO,UVA,2.492,17
2020-03-01 11:00:00,CUT,UVA,2.541,17
2020-03-01 11:00:00,LAA,UVA,2.29,17
2020-03-01 11:00:00,MON,UVA,2.932,17
2020-03-01 11:00:00,PED,UVA,2.549,17
2020-03-01 11:00:00,SAG,UVA,2.67,17
2020-03-01 11:00:00,SFE,UVA,2.858,17
2020-03-01 12:00:00,CHO,UVA,3.043,17
2020-03-01 12:00:00,CUT,UVA,3.062,17
2020-03-01 12:00:00,LAA,UVA,2.882,17
2020-03-01 12:00:00,MON,UVA,3.554,17
2020-03-01 12:00:00,PED,UVA,3.36,17
2020-03-01 12:00:00,SAG,UVA,3.349,17
2020-03-01 12:00:00,SFE,UVA,3.723,17
2020-03-01 13:00:00,CHO,UVA,3.26,17
2020-03-01 13:00:00,CUT,UVA,2.95,17
2020-03-01 13:00:00,LAA,UVA,2.543,17
2020-03-01 13:00:00,MON,UVA,3.704,17
2020-03-01 13:00:00,PED,UVA,3.031,17
2020-03-01 13:00:00,SAG,UVA,3.693,17
2020-03-01 13:00:00,SFE,UVA,3.128,17
2020-03-01 14:00:00,CHO,UVA,2.686,17
2020-03-01 14:00:00,CUT,UVA,2.016,17
2020-03-01 14:00:00,LAA,UVA,2.073,17
2020-03-01 14:00:00,MON,UVA,3.261,17
2020-03-01 14:00:00,PED,UVA,2.551,17
2020-03-01 14:00:00,SAG,UVA,2.573,17
2020-03-01 14:00:00,SFE,UVA,2.724,17
2020-03-01 15:00:00,CHO,UVA,2.098,17
2020-03-01 15:00:00,CUT,UVA,2.125,17
2020-03-01 15:00:00,LAA,UVA,1.87,17
2020-03-01 15:00:00,MON,UVA,2.466,17
2020-03-01 15:00:00,PED,UVA,2.724,17
2020-03-01 15:00:00,SAG,UVA,2.621,17
2020-03-01 15:00:00,SFE,UVA,2.515,17
2020-03-01 16:00:00,CHO,UVA,1.341,17
